video_id,channel_id,views,likes,comments,shares,subscribers_gained,estimated_revenue,avg_view_pct,avg_view_duration
WfqaHtOrskM,UCxfDVRNK6SoN59v_t3ZJ33A,1,0,0,0,0,0.0,0.0,0.0
WiwRspKyAss,UCmhHN34V-dphAOk3RXxjb0g,80,2,0,0,0,0.0,21.52,23.75
WjqpEYt8e4Y,UCSlOhfr5f-RPRP50yRri1uA,566,4,0,0,0,0.021,153.45,49.76
Wk0ULpeCfU0,UC0GVHmLgrxE2SS8F0C19JVg,59,0,0,0,0,0.014,95.18,24.66
WkBBQs0tRiQ,UCZFs3JqsRIqtqYgo4HahDUQ,402,0,0,0,0,0.011,51.38,16.02
WkgUDXUf-aU,UCxxl4xdZZqRSSz2VfnFBhwA,7,0,0,0,0,0.001,96.69,40.14
WlkCTy2oSBc,UCVRU0wQxaEQdq0CKQHfifZg,87,0,0,0,0,0.031,4.72,39.03
Wlz0fWunx-w,UCm3RYOItKT_P0-oRCkkSMZw,713,2,0,0,2,0.165,3.51,51.84
WmJTuY7A5UE,UCctSzoeee7KCnR84dZ6IO7w,1,0,0,0,0,0.0,0.0,0.0
WoA_kXCjRFI,UC3o699rmxlcc6EJzt6emA-Q,68,0,0,0,0,0.0,29.89,19.0
WoCmO4kn0xE,UC2IjY1Gm6b7pYp-vMJ2R9ig,4,1,0,0,0,0.002,12.38,105.75
WoGepVFtLY8,UCf3lAEw_WPtcgHMUVAunzSw,1,0,0,0,0,0.001,8.67,5.0
WoYjUSbI0C4,UCAkSxwl8Lbk2hBXAAfsEFTA,1,0,0,0,0,0.0,5.62,3.0
WpHRImc0OD8,UCkIOcyGqKTJMIIyFHJunYDA,1898,6,0,0,3,0.061,46.8,11.0
WpmhK6NzVOs,UCnwjt6PgkKuZC4S1A0yTOFQ,5,0,0,0,0,0.0,2.43,39.0
WqUVeVZIfV0,UCxxl4xdZZqRSSz2VfnFBhwA,2,0,0,0,0,0.0,100.16,149.0
WqbqcwnTgws,UCdtOFTQ1GVPKzvOYsi1ApIw,405,3,0,0,0,0.641,14.02,177.71
WqgGCGcbc3c,UCk2O5vfW3c_W5YWQ_BoD1Ug,1741,20,0,5,8,0.701,30.75,166.25
WqjRtmGdsVY,UCAkSxwl8Lbk2hBXAAfsEFTA,16,0,0,0,1,0.034,17.91,68.0
WrpVZiUC5mw,UCnwjt6PgkKuZC4S1A0yTOFQ,3,0,0,0,0,0.0,10.31,10.0
WtQmVmgzUbE,UCP4STX85lq_fpEtvQcq_5fw,110,0,0,0,0,0.063,9.4,178.85
Wtk18vXVgVk,UC0GVHmLgrxE2SS8F0C19JVg,12,0,0,0,0,0.004,98.99,38.0
WtndQXEcnqk,UCmhHN34V-dphAOk3RXxjb0g,1846,16,2,6,5,1.954,3.31,150.9
WvhiNiAPoJk,UCxhHKduxLRNAOC_GUHPPf1Q,3,0,0,0,0,0.001,1.91,50.33
Wxw_uTuQ0Vg,UCxfDVRNK6SoN59v_t3ZJ33A,1216,22,0,0,4,0.141,33.88,30.04
Wy6DIc_ElkM,UC82nFsZOjs5Tr96upPPq9Ww,4,-1,0,0,0,0.0,4.37,141.75
Wz-pngSm3A8,UCeVTtB1kN607CxFrFkiqjgQ,5,0,0,0,0,0.006,21.89,278.6
WzZ9cStpmHc,UCctSzoeee7KCnR84dZ6IO7w,2,0,0,0,0,0.0,0.0,0.0
X-U-rboW4M8,UCL_RZ1IidYQkVQxfimfnPSQ,4,0,0,0,0,0.0,68.1,28.0
X-u4ZYdCvUM,UCc-V01UlW1n8eGLpATLA5gw,1,0,0,0,0,0.0,0.31,11.0
X0L4Gvv0CIc,UCm3RYOItKT_P0-oRCkkSMZw,4,0,0,0,0,0.0,12.43,188.5
X0XdocW3Nio,UCkIOcyGqKTJMIIyFHJunYDA,5422,11,0,0,1,0.274,58.2,15.56
X2Td39Ungd4,UCnwjt6PgkKuZC4S1A0yTOFQ,224,0,0,0,0,0.0,10.59,53.59
X3ISLqAmodY,UCTGoaBFABIBLXcqXzCM5D3A,156,1,0,0,0,0.0,30.68,14.74
X42faCOQ0zY,UC82nFsZOjs5Tr96upPPq9Ww,1,0,0,0,0,0.0,43.53,14.0
X4Wd1KHB2wY,UCctSzoeee7KCnR84dZ6IO7w,1,0,0,0,0,0.001,12.26,7.0
X4w_UI78pEQ,UC3WZLJlwYaCEurdUywF8ibg,1,0,0,0,0,0.0,12.12,4.0
X5HxiJau3R0,UCm3RYOItKT_P0-oRCkkSMZw,13,0,0,0,0,0.004,8.42,106.15
X6UzptXqvcs,UCxhHKduxLRNAOC_GUHPPf1Q,48,1,0,0,0,0.052,5.54,261.25
X6Vej_5gRtU,UCJw9px5fOp-nwJG6g4gN1ng,2065,10,1,0,1,0.259,89.93,23.9
X7WWzbgiKfU,UCx08xHWVSQIiujaTJb8HWYg,33,0,0,0,0,0.042,2.43,97.7
X9FfPW27FQs,UCf3lAEw_WPtcgHMUVAunzSw,1,0,0,0,0,0.001,22.53,15.0
XAdGu6Ff1Zs,UCSlOhfr5f-RPRP50yRri1uA,216,1,0,0,1,0.502,1.28,65.15
XDAaFlKd_QI,UCZem4a64VnhfA4CBw9vM2bg,2651,35,0,0,0,0.417,63.18,24.27
XDYvxPg7G3s,UC2IjY1Gm6b7pYp-vMJ2R9ig,3,0,0,0,0,0.0,21.07,54.33
XEb5lcPTMFs,UCZFs3JqsRIqtqYgo4HahDUQ,5401,31,0,3,5,0.28,65.78,22.14
XF9EI8JqFoU,UC01rTYtA_UsuZ5wzxnyHFcg,72,0,0,0,0,0.268,3.6,227.44
XGYIq9sicsg,UCZem4a64VnhfA4CBw9vM2bg,576,13,1,0,0,0.081,77.93,19.47
XIDpVNtKziY,UCxfDVRNK6SoN59v_t3ZJ33A,2,0,0,0,0,0.0,0.0,0.0
XIODmA9uGbc,UCZem4a64VnhfA4CBw9vM2bg,20763,275,3,6,21,2.613,85.72,22.96
XIR4HKTuQBc,UCLQ4NoTptaCDG4nUvDLtUoQ,60,0,0,0,0,0.002,35.69,35.07
XIeKniTtQBc,UC3o699rmxlcc6EJzt6emA-Q,67,1,0,0,0,0.0,19.87,329.76
XIqi5b_AVhk,UCEFB0gMdnD1NyiZaedHg2hQ,112,0,0,0,0,0.186,10.02,122.56
XIvPKjq30cA,UCpUrAXv2lzGxM4plYB7CE-A,67,3,1,0,0,0.005,71.99,21.72
XJDkrxR8Cgk,UCk2O5vfW3c_W5YWQ_BoD1Ug,7955,111,0,3,12,0.393,55.05,53.53
XJfC86rOUYw,UCZem4a64VnhfA4CBw9vM2bg,69,1,0,0,0,0.009,38.33,22.01
XKLqvsiPTk8,UCT7ZxKrKqxBvAODr8h_ODkA,193,2,0,0,0,0.075,13.22,180.46
XL3JjLq_JOU,UCT7ZxKrKqxBvAODr8h_ODkA,754,11,0,0,4,0.424,4.43,163.9
XLpKXgT2kgA,UCVRU0wQxaEQdq0CKQHfifZg,438,4,0,1,2,0.913,7.88,315.0
XLwkGL0XP7s,UCxfDVRNK6SoN59v_t3ZJ33A,12,0,0,0,0,0.003,29.78,97.33
XMgr8swzhx0,UCSlOhfr5f-RPRP50yRri1uA,390,1,0,0,0,0.035,31.32,23.23
XNB1AzX73v0,UCEFB0gMdnD1NyiZaedHg2hQ,11262,116,0,4,17,0.899,73.68,24.38
XNPTbDx-sgE,UCnwjt6PgkKuZC4S1A0yTOFQ,1,0,0,0,0,0.0,17.53,12.0
XOJplVs1A5c,UCdtOFTQ1GVPKzvOYsi1ApIw,10,0,0,0,0,0.001,52.62,41.2
XOW4ijpUsjo,UCJw9px5fOp-nwJG6g4gN1ng,155,3,0,0,0,0.434,17.17,237.83
XOyeAGxAx1I,UC2IjY1Gm6b7pYp-vMJ2R9ig,3,0,0,0,0,0.001,144.58,147.0
XP4no2FWGy4,UCxfDVRNK6SoN59v_t3ZJ33A,1,0,0,0,0,0.0,0.21,3.0
XPIFqlBWzUQ,UC2jHP3YhgMucr6UlgFzRhbA,30011,486,0,0,0,1.144,70.89,21.01
XQ6zvyVJYP4,UC0GVHmLgrxE2SS8F0C19JVg,3651,22,0,3,5,9.846,19.13,266.37
XQtq0eE8Bgk,UCk2O5vfW3c_W5YWQ_BoD1Ug,182,5,0,0,0,0.472,14.96,244.33
XTuBlj57FLQ,UCxhHKduxLRNAOC_GUHPPf1Q,609,2,0,0,0,0.602,2.17,135.02
XU7xxbgSr3Y,UCk2O5vfW3c_W5YWQ_BoD1Ug,312,5,0,2,0,0.47,12.0,144.38
XVUnH9UOjCA,UCT7ZxKrKqxBvAODr8h_ODkA,2736,7,0,0,4,0.594,8.5,75.24
XV_bttn7AOY,UCf3lAEw_WPtcgHMUVAunzSw,3,0,0,0,0,0.001,37.69,35.0
XWD6m7t96Uc,UCl_Nqhf2SGNwv4uvbvs3upg,760,12,0,0,0,0.022,62.22,20.0
XWZQtSn1FaQ,UCsbnInDepLdq6o781WVZ-5g,27,0,0,0,0,0.003,63.39,38.44
XXBSis9J_cc,UC2IjY1Gm6b7pYp-vMJ2R9ig,2,0,0,0,0,0.0,0.21,2.0
XXgxRbBDY8M,UCxhHKduxLRNAOC_GUHPPf1Q,4,0,0,0,0,0.0,0.0,0.0
XYuerkF82No,UC01rTYtA_UsuZ5wzxnyHFcg,9,0,0,0,0,0.001,47.87,33.67
XZ9HZOUUiAs,UCZFs3JqsRIqtqYgo4HahDUQ,69293,366,2,9,102,4.206,73.77,18.0
XZFoOWNvOxk,UCm3RYOItKT_P0-oRCkkSMZw,50,0,0,1,0,0.003,9.51,65.44
XZ_JNFuCDQ0,UCSlOhfr5f-RPRP50yRri1uA,4401,46,0,0,3,0.211,60.73,31.13
XZjzsC6aSxo,UCXJiqB85OD4gnutvJ-gKHsg,869,6,1,3,1,0.19,11.67,151.72
X_zquzNaqHk,UCJw9px5fOp-nwJG6g4gN1ng,3063,82,0,2,2,0.026,84.33,14.0
XautgAH1VPo,UCJw9px5fOp-nwJG6g4gN1ng,44,2,0,0,0,0.094,17.75,212.32
XdP3YD1bhWs,UCxfDVRNK6SoN59v_t3ZJ33A,2,0,0,0,0,0.001,24.95,21.5
Xeb6mWmSgLo,UCvfQU0Npb-ve-LxUlaAN1GA,8,0,0,0,0,0.021,7.9,83.0
XfR1Dfuzwgw,UC80LfoIH6FrzHTm6lXTWCKQ,14,0,0,0,0,0.002,43.63,38.29
XgS7LSF95_c,UCIg97fCjw1HnS8vPqwiHLGA,10,0,0,0,0,0.01,11.54,91.5
XkeelQoo2tM,UCZem4a64VnhfA4CBw9vM2bg,1453,36,1,0,2,0.192,56.35,31.0
Xkh5udexnbU,UCdtOFTQ1GVPKzvOYsi1ApIw,3,0,0,0,0,0.0,0.0,0.0
Xm-hj_DePd4,UC0GVHmLgrxE2SS8F0C19JVg,9,0,0,0,0,0.0,1.66,30.22
Xmp7lA2Y6s8,UCnwjt6PgkKuZC4S1A0yTOFQ,3,0,0,0,0,0.0,3.37,103.0
XoBKV2oheDw,UC77WdDKy6cbCxZkC46eaudA,58,2,0,0,0,0.062,6.81,203.52
Xoyr14fInfI,UCSlOhfr5f-RPRP50yRri1uA,1488,12,0,0,1,0.075,69.68,30.08
XpdARbY2lps,UCc-V01UlW1n8eGLpATLA5gw,71,0,0,0,0,0.076,12.94,335.07
XpnaJA04Gzo,UCnwjt6PgkKuZC4S1A0yTOFQ,1,0,0,0,0,0.004,29.66,353.0
Xr2E92oodPI,UCctSzoeee7KCnR84dZ6IO7w,3,0,0,0,0,0.0,4.48,45.0
XsR1rqhjeRg,UCk2O5vfW3c_W5YWQ_BoD1Ug,115,2,0,0,0,0.004,27.83,16.64
XtWCq7PB49I,UCJw9px5fOp-nwJG6g4gN1ng,3259,23,1,1,7,5.383,22.3,206.25
XtpZMn-5VIg,UCnwjt6PgkKuZC4S1A0yTOFQ,11716,326,0,0,0,1.948,58.13,54.05
XuFpfWnsAKo,UCx08xHWVSQIiujaTJb8HWYg,370,3,0,0,0,0.04,71.54,28.98
Xws02UrQ-Rk,UCL_RZ1IidYQkVQxfimfnPSQ,102,0,0,0,0,0.0,33.11,11.47
XxzvZlB7NC4,UCNkelFxYeQTdVdBzl3yaliw,0,0,0,0,0,0.0,0.0,0.0
XyKjlx7_Wdw,UC3o699rmxlcc6EJzt6emA-Q,68,0,0,0,0,0.0,22.86,17.57
XyQPWtrHSfA,UCT7ZxKrKqxBvAODr8h_ODkA,2040,14,0,1,2,0.477,16.39,197.41
XzYfZStaAkw,UCxhHKduxLRNAOC_GUHPPf1Q,4,0,0,0,0,0.0,0.0,0.0
Y-6-NnTqRxk,UCAkSxwl8Lbk2hBXAAfsEFTA,357,8,0,0,1,0.052,58.77,23.03
Y-7T-KRRtv0,UC8Fm-ogvMehvbgF0BJjKiuQ,32,0,0,0,0,0.231,10.8,428.53
Y-Hc2V1mNxQ,UCxhHKduxLRNAOC_GUHPPf1Q,159,0,0,0,1,0.215,5.95,154.66
Y-NcYS-wWQg,UCXJiqB85OD4gnutvJ-gKHsg,295,1,0,0,0,0.514,9.25,134.63
Y-_HFJ-jSSY,UCxxl4xdZZqRSSz2VfnFBhwA,6,0,0,0,0,0.001,82.33,32.17
Y-eIwIrONsA,UCk2O5vfW3c_W5YWQ_BoD1Ug,935,10,0,0,0,0.036,65.79,35.16
Y046mnwCAmc,UCxhHKduxLRNAOC_GUHPPf1Q,2,0,0,0,0,0.0,52.14,25.5
Y0Zi2K9VJrU,UCLQ4NoTptaCDG4nUvDLtUoQ,1057,4,1,1,5,1.571,1.84,142.34
Y0spFkYXscY,UCf3lAEw_WPtcgHMUVAunzSw,1,0,0,0,0,0.001,9.3,6.0
Y1ZvbEwCXH4,UC80LfoIH6FrzHTm6lXTWCKQ,11,0,0,0,0,0.001,38.3,53.27
Y1bTq2i33u0,UCxfDVRNK6SoN59v_t3ZJ33A,1,0,0,0,0,0.0,0.0,0.0
Y2HN54zIRw0,UCLQ4NoTptaCDG4nUvDLtUoQ,82,0,0,0,0,0.003,18.53,31.4
Y2WutFLrOAs,UCc-V01UlW1n8eGLpATLA5gw,141,2,0,0,0,0.002,11.62,8.19
Y2j_wzjecx0,UCnwjt6PgkKuZC4S1A0yTOFQ,479,2,0,0,0,0.348,7.11,106.0
Y3RCe-U_b1Q,UCnwjt6PgkKuZC4S1A0yTOFQ,3,0,0,0,0,0.001,37.53,42.0
Y4aPE6I7Rng,UCsbnInDepLdq6o781WVZ-5g,7872,40,0,10,15,2.535,5.32,144.12
Y65DKHpduPw,UCsbnInDepLdq6o781WVZ-5g,50,1,0,0,0,0.004,49.16,15.52
Y6EMNuJmuI8,UCf3lAEw_WPtcgHMUVAunzSw,78,1,0,0,0,0.0,0.33,5.1
Y6UvPCK5CgA,UCf3lAEw_WPtcgHMUVAunzSw,2,0,0,0,0,0.001,52.19,36.0
Y7fcN2BfSl0,UCSlOhfr5f-RPRP50yRri1uA,2,0,0,0,0,0.0,3.69,44.0
Y8nF21rMavI,UCVRU0wQxaEQdq0CKQHfifZg,39,0,0,0,0,0.0,41.6,54.15
Y9y3xH3PWEs,UCnwjt6PgkKuZC4S1A0yTOFQ,4,0,0,0,0,0.0,59.55,32.0
YAPTKcyF604,UC8Fm-ogvMehvbgF0BJjKiuQ,5,0,0,0,0,0.0,130.21,31.0
YAo7C3-DAWg,UCSlOhfr5f-RPRP50yRri1uA,14,0,0,0,0,0.0,0.0,0.0
YBa9zqOAfrk,UCT7ZxKrKqxBvAODr8h_ODkA,39,1,0,1,1,0.0,5.87,207.08
YCmcDIno5ao,UC77WdDKy6cbCxZkC46eaudA,19,0,0,0,0,0.1,27.6,349.42
YDYSatKbCoA,UCSlOhfr5f-RPRP50yRri1uA,12213,106,0,1,18,0.943,62.39,24.07
YE0syWugHRY,UCMGKZD9ggu_Pfo4dkL47cXQ,12,1,0,0,0,0.056,3.0,50.0
YER96hfCz-A,UCeVTtB1kN607CxFrFkiqjgQ,1,0,0,0,0,0.0,0.93,14.0
YEokLZZub3w,UCT7ZxKrKqxBvAODr8h_ODkA,17,1,0,0,0,0.001,9.9,247.59
YFGVpJH4oKM,UCxxl4xdZZqRSSz2VfnFBhwA,3,0,0,0,0,0.001,10.71,10.0
YFkBevWV6mA,UCm3RYOItKT_P0-oRCkkSMZw,270,0,0,0,1,0.217,5.62,68.95
YG6xt22cx48,UCxxl4xdZZqRSSz2VfnFBhwA,25,0,0,0,0,0.09,20.06,181.24
YH4tmPUd4X8,UCMGKZD9ggu_Pfo4dkL47cXQ,54,2,0,0,0,0.027,12.41,131.91
YIZhn8nGDeU,UCSlOhfr5f-RPRP50yRri1uA,5,0,0,0,0,0.0,0.71,2.8
YJAXHw8IeUA,UCT7ZxKrKqxBvAODr8h_ODkA,2916,27,0,1,6,1.362,12.79,295.68
YJO8CgpQ6hk,UCAkSxwl8Lbk2hBXAAfsEFTA,34,-1,0,0,0,0.038,11.34,98.88
YJuugKnoFN4,UCHONLLEtQ4f9yoqa1BWlhSg,1,0,0,0,0,0.0,4.32,5.0
YKFtJdFQx1s,UCxxl4xdZZqRSSz2VfnFBhwA,5,0,0,0,0,0.002,9.58,3.2
YKtHGnfhvG0,UCctSzoeee7KCnR84dZ6IO7w,3,0,0,0,0,0.001,16.25,13.0
YM6ZXVq-80I,UCxxl4xdZZqRSSz2VfnFBhwA,23,1,0,0,0,0.004,77.9,19.91
YMbuZaS5KTI,UC80LfoIH6FrzHTm6lXTWCKQ,2,0,0,0,0,0.0,10.52,124.0
YMo6M2GzOlE,UCnwjt6PgkKuZC4S1A0yTOFQ,2769,0,0,0,0,1.836,6.46,143.15
YMu3DyJPn0g,UCf3lAEw_WPtcgHMUVAunzSw,1272,0,0,0,0,0.075,48.37,20.94
YN7cXXn4mIU,UCdtOFTQ1GVPKzvOYsi1ApIw,187,0,0,0,0,0.266,2.49,125.98
YOCTJMFofTg,UCAkSxwl8Lbk2hBXAAfsEFTA,4,0,0,0,0,0.002,8.47,150.0
YOFL4fyImZY,UCmhHN34V-dphAOk3RXxjb0g,150,0,0,0,0,0.006,47.06,20.0
YOwWtxBVW84,UCSlOhfr5f-RPRP50yRri1uA,9,0,0,0,0,0.025,3.54,148.33
YPEQ5TBc39g,UCeVTtB1kN607CxFrFkiqjgQ,76,0,0,0,0,0.082,5.31,93.95
YQSZ6AhGaOo,UCEFB0gMdnD1NyiZaedHg2hQ,63,1,0,0,0,0.006,73.45,13.0
YQVPlmoCKAo,UCsbnInDepLdq6o781WVZ-5g,923,8,0,0,0,0.143,65.62,18.5
YRlhw5RMLPg,UCdtOFTQ1GVPKzvOYsi1ApIw,2,0,0,0,0,0.001,24.78,11.0
YT4FFtdjMZ8,UCEFB0gMdnD1NyiZaedHg2hQ,3576,25,1,0,10,2.022,21.61,160.71
YULhlA0l2gU,UCf3lAEw_WPtcgHMUVAunzSw,1,0,0,0,0,0.001,65.65,51.0
YUTyMbDcKQU,UC2IjY1Gm6b7pYp-vMJ2R9ig,311,4,1,0,0,1.061,14.79,178.85
YV1GFh0o-c4,UCLQ4NoTptaCDG4nUvDLtUoQ,9,0,0,0,0,0.0,6.46,2.67
YY8sulu1Nu4,UCT7ZxKrKqxBvAODr8h_ODkA,3,-1,0,0,0,0.0,1.09,19.0
YYUFJUHC_rE,UCctSzoeee7KCnR84dZ6IO7w,1,0,0,0,0,0.0,0.0,0.0
YYZ-C1rMSWc,UCTGoaBFABIBLXcqXzCM5D3A,19,0,0,0,0,0.0,30.05,11.95
YYzlTwV1bYY,UC8Fm-ogvMehvbgF0BJjKiuQ,5165,76,1,1,10,1.042,104.06,34.19
YZp98Lm3omg,UCxxl4xdZZqRSSz2VfnFBhwA,6,0,0,0,0,0.002,65.4,39.0
Y_0K2pIAyzs,UCxhHKduxLRNAOC_GUHPPf1Q,161,-1,0,0,2,0.241,9.12,161.4
Y_M2l9TFfIE,UCL_RZ1IidYQkVQxfimfnPSQ,2,0,0,0,0,0.0,0.95,16.0
Y_yr-3_P80A,UCEFB0gMdnD1NyiZaedHg2hQ,21,0,0,0,0,0.007,4.33,62.67
Ya6jyR3-opU,UCP4STX85lq_fpEtvQcq_5fw,3355,14,0,1,9,0.687,26.01,140.78
YarLrut1HyQ,UCk2O5vfW3c_W5YWQ_BoD1Ug,149,2,0,0,1,0.007,90.59,34.17
YbHYP0XOLms,UCEFB0gMdnD1NyiZaedHg2hQ,5313,35,0,4,8,5.25,10.42,91.64
YcdJRLLEYtg,UC80LfoIH6FrzHTm6lXTWCKQ,7,0,0,0,0,0.0,2.99,37.29
Ydt6HTkyk78,UCm3RYOItKT_P0-oRCkkSMZw,5,0,0,0,0,0.001,7.25,82.8
YeJjAE2OIS0,UCSlOhfr5f-RPRP50yRri1uA,46,0,0,0,0,0.013,9.81,427.0
YgJID2pFAME,UCf3lAEw_WPtcgHMUVAunzSw,1268935,5514,0,811,650,1791.911,2.24,188.92
Yh-UPGq-Oj4,UCm3RYOItKT_P0-oRCkkSMZw,18,0,0,0,0,0.0,72.2,11.5
Yh9QpIlWNm8,UCsbnInDepLdq6o781WVZ-5g,57,0,0,0,0,0.009,74.09,23.16
YhmwDnL6HbU,UC82nFsZOjs5Tr96upPPq9Ww,273,3,0,1,0,0.085,18.44,95.65
YhuRw0s-ilY,UCTqUiADoXl9Cq74vCP4FJCQ,13,0,0,0,1,0.0,53.01,44.46
YidOzj37yyU,UC8gDq5ENmiVuJZIVsiZbQ8g,8,0,0,2,0,0.0,10.48,5.38
YjQ4WBU_e8Q,UCZFs3JqsRIqtqYgo4HahDUQ,13715,57,0,1,19,1.056,62.51,22.57
YjwS1OfFeW0,UCp013Ih_EWf3SXO8F4ftIwQ,40,-1,0,1,0,0.0,2.95,237.8
Yk2Dkdk3ykk,UCL_RZ1IidYQkVQxfimfnPSQ,169,2,0,0,0,0.763,16.79,234.6
Ym4sRtZ7wvM,UCpUrAXv2lzGxM4plYB7CE-A,12371,55,0,0,17,0.966,62.41,17.53
YmJkN8Jm-BM,UCk2O5vfW3c_W5YWQ_BoD1Ug,154,3,0,0,3,0.227,15.89,174.27
YnAgptBFcu8,UCf3lAEw_WPtcgHMUVAunzSw,225,0,0,0,0,0.075,57.41,15.92
YnAhmysRyXs,UCm3RYOItKT_P0-oRCkkSMZw,2,0,0,0,0,0.0,0.14,3.0
YnQB4WVuDcI,UCSlOhfr5f-RPRP50yRri1uA,18,0,0,0,0,0.0,9.05,5.61
Yo8rP5wepwo,UCp013Ih_EWf3SXO8F4ftIwQ,9313,83,0,0,4,0.0,61.6,18.32
Yo_XNqkNLW0,UCl_Nqhf2SGNwv4uvbvs3upg,64,0,0,0,0,0.002,63.42,16.27
YodEXXC0QOI,UC80LfoIH6FrzHTm6lXTWCKQ,3,0,0,0,0,0.001,5.79,7.33
YpYcSD3mwHo,UCxfDVRNK6SoN59v_t3ZJ33A,152,3,0,0,0,0.005,32.94,19.24
YqztTMd7PCI,UC77WdDKy6cbCxZkC46eaudA,62145,181,4,38,110,10.405,9.69,143.44
YrUpVb_XnRs,UCk2O5vfW3c_W5YWQ_BoD1Ug,146,3,0,0,0,0.007,52.34,19.54
YspD110v5lQ,UCSlOhfr5f-RPRP50yRri1uA,76,0,0,0,0,0.1,1.49,77.37
YtXI8XUyXc8,UCAkSxwl8Lbk2hBXAAfsEFTA,1,0,0,0,0,0.003,0.58,1.0
Yu-7mDHRIQU,UCTqUiADoXl9Cq74vCP4FJCQ,2,0,0,0,0,0.0,0.07,5.5
YvLSIO1OknE,UCLQ4NoTptaCDG4nUvDLtUoQ,56,1,0,0,0,0.003,27.56,17.34
Yvy-0tBUC4Y,UCdtOFTQ1GVPKzvOYsi1ApIw,6,0,0,0,0,0.0,28.35,16.67
Ywr8c5zvaFQ,UCp013Ih_EWf3SXO8F4ftIwQ,662,4,0,0,0,0.0,80.89,16.51
YzHZDXKIZmc,UCHONLLEtQ4f9yoqa1BWlhSg,2,0,0,0,0,0.001,7.55,8.0
Z-CzVi5ttuA,UCZem4a64VnhfA4CBw9vM2bg,208,3,0,0,0,0.271,6.41,123.56
Z-UT1BTbsvU,UCk2O5vfW3c_W5YWQ_BoD1Ug,1100,6,0,0,1,0.065,71.5,32.15
Z06cP-Y_F_o,UCxhHKduxLRNAOC_GUHPPf1Q,1,0,0,0,0,0.0,0.0,0.0
Z0yxJxa2WIY,UC82nFsZOjs5Tr96upPPq9Ww,1,0,0,0,0,0.0,0.15,3.0
Z17zk-Ru_QI,UC80LfoIH6FrzHTm6lXTWCKQ,17,0,0,0,0,0.071,8.42,108.71
Z1m9SEPytSo,UCZem4a64VnhfA4CBw9vM2bg,4141,61,2,3,1,0.51,90.36,18.13
Z21r38XtGp0,UCSlOhfr5f-RPRP50yRri1uA,15,0,0,0,0,0.0,0.0,0.0
Z2Mo0fpA-VU,UC01rTYtA_UsuZ5wzxnyHFcg,1,0,0,0,0,0.0,4.9,5.0
Z39e2vdcicA,UC80LfoIH6FrzHTm6lXTWCKQ,2,0,0,0,0,0.007,2.08,33.0
Z4N2dpC0UPk,UCbnCFV5_c-nGiEQN1anEO5A,4,0,0,0,0,0.0,0.88,13.0
Z4wLH3aUoI0,UC77WdDKy6cbCxZkC46eaudA,4,0,0,0,0,0.0,10.38,95.5
Z4wiC1alGXI,UCZem4a64VnhfA4CBw9vM2bg,3159,35,0,0,0,0.409,75.9,21.53
Z55pkZhCItQ,UC0GVHmLgrxE2SS8F0C19JVg,4,-1,0,0,0,0.0,17.74,15.5
Z7r4habLTxA,UCSlOhfr5f-RPRP50yRri1uA,84,1,0,0,0,0.001,35.21,30.36
Z8V1m5UDr3w,UC49-b-BhbYoG54YNkwmzg8w,0,0,0,0,0,0.0,0.0,0.0
Z8wamrIQazI,UCSlOhfr5f-RPRP50yRri1uA,102,2,0,0,0,0.005,58.8,31.47
ZAIkx5-3V1I,UCLQ4NoTptaCDG4nUvDLtUoQ,4,0,0,0,0,0.0,0.0,0.0
ZBQ7QQYQuA0,UCZem4a64VnhfA4CBw9vM2bg,292,2,0,0,0,0.05,52.58,17.42
